benchmark_id,model_name,model_family,model_size,active_size,model_type,score,metric_name,setup,num_shot_sample,language,source_url,year_evaluated,notes,evaluation_id,source_name,source_type,source_organization,model_developer,model_id,hf_repo,hf_split,samples_number,metric_lower_is_better,metric_score_type,metric_min_score,metric_max_score,reasoning_enabled,inference_platform,inference_engine,generation_temperature,generation_max_tokens,generation_top_p,benchmark_name,metric_score,metric,score_type,date_recorded
opencompass,Qwen3 235B A22B,Qwen 3,235.0,235.0,open,56.2,accuracy,default,,zh/en,https://rank.opencompass.org.cn/leaderboard-llm,2025.0,OpenCompassBench 26-01,opencompass/alibaba/qwen3-235b-a22b-thinking-2507/code/be8d2315,OpenCompass Leaderboard,leaderboard,OpenCompass,Alibaba Cloud,alibaba/qwen3-235b-a22b-thinking-2507,https://huggingface.co/datasets/opencompass/opencompass,test,,False,continuous,0.0,100.0,True,,,,,,,,,,
opencompass,Qwen3 235B A22B,Qwen 3,235.0,235.0,open,54.8,accuracy,default,,zh/en,https://rank.opencompass.org.cn/leaderboard-llm,2025.0,OpenCompassBench 26-01,opencompass/alibaba/qwen3-235b-a22b-thinking-2507/tool_using/516eec90,OpenCompass Leaderboard,leaderboard,OpenCompass,Alibaba Cloud,alibaba/qwen3-235b-a22b-thinking-2507,https://huggingface.co/datasets/opencompass/opencompass,test,,False,continuous,0.0,100.0,True,,,,,,,,,,
opencompass,Qwen3-Next-80B-A3B-Instruct,Qwen 3,80.0,80.0,open,60.7,accuracy,default | Thinking,,zh/en,https://rank.opencompass.org.cn/leaderboard-llm,2025.0,OpenCompassBench 26-01,opencompass/alibaba/qwen3-next-80b-a3b-thinking/average_score/8326fadc,OpenCompass Leaderboard,leaderboard,OpenCompass,Alibaba Cloud,alibaba/qwen3-next-80b-a3b-thinking,https://huggingface.co/datasets/opencompass/opencompass,test,,False,continuous,0.0,100.0,True,,,,,,,,,,
opencompass,Qwen3-Next-80B-A3B-Instruct,Qwen 3,80.0,80.0,open,81.7,accuracy,default | Thinking,,zh/en,https://rank.opencompass.org.cn/leaderboard-llm,2025.0,OpenCompassBench 26-01,opencompass/alibaba/qwen3-next-80b-a3b-thinking/language/94239d6b,OpenCompass Leaderboard,leaderboard,OpenCompass,Alibaba Cloud,alibaba/qwen3-next-80b-a3b-thinking,https://huggingface.co/datasets/opencompass/opencompass,test,,False,continuous,0.0,100.0,True,,,,,,,,,,
opencompass,Qwen3-Next-80B-A3B-Instruct,Qwen 3,80.0,80.0,open,85.8,accuracy,default | Thinking,,zh/en,https://rank.opencompass.org.cn/leaderboard-llm,2025.0,OpenCompassBench 26-01,opencompass/alibaba/qwen3-next-80b-a3b-thinking/knowledge/d4f04b38,OpenCompass Leaderboard,leaderboard,OpenCompass,Alibaba Cloud,alibaba/qwen3-next-80b-a3b-thinking,https://huggingface.co/datasets/opencompass/opencompass,test,,False,continuous,0.0,100.0,True,,,,,,,,,,
opencompass,Qwen3-Next-80B-A3B-Instruct,Qwen 3,80.0,80.0,open,39.1,accuracy,default | Thinking,,zh/en,https://rank.opencompass.org.cn/leaderboard-llm,2025.0,OpenCompassBench 26-01,opencompass/alibaba/qwen3-next-80b-a3b-thinking/reasoning/03188699,OpenCompass Leaderboard,leaderboard,OpenCompass,Alibaba Cloud,alibaba/qwen3-next-80b-a3b-thinking,https://huggingface.co/datasets/opencompass/opencompass,test,,False,continuous,0.0,100.0,True,,,,,,,,,,
opencompass,Qwen3-Next-80B-A3B-Instruct,Qwen 3,80.0,80.0,open,65.9,accuracy,default | Thinking,,zh/en,https://rank.opencompass.org.cn/leaderboard-llm,2025.0,OpenCompassBench 26-01,opencompass/alibaba/qwen3-next-80b-a3b-thinking/math/659a75fb,OpenCompass Leaderboard,leaderboard,OpenCompass,Alibaba Cloud,alibaba/qwen3-next-80b-a3b-thinking,https://huggingface.co/datasets/opencompass/opencompass,test,,False,continuous,0.0,100.0,True,,,,,,,,,,
opencompass,Qwen3-Next-80B-A3B-Instruct,Qwen 3,80.0,80.0,open,51.7,accuracy,default | Thinking,,zh/en,https://rank.opencompass.org.cn/leaderboard-llm,2025.0,OpenCompassBench 26-01,opencompass/alibaba/qwen3-next-80b-a3b-thinking/code/0130c6f3,OpenCompass Leaderboard,leaderboard,OpenCompass,Alibaba Cloud,alibaba/qwen3-next-80b-a3b-thinking,https://huggingface.co/datasets/opencompass/opencompass,test,,False,continuous,0.0,100.0,True,,,,,,,,,,
opencompass,Qwen3-Next-80B-A3B-Instruct,Qwen 3,80.0,80.0,open,47.7,accuracy,default | Thinking,,zh/en,https://rank.opencompass.org.cn/leaderboard-llm,2025.0,OpenCompassBench 26-01,opencompass/alibaba/qwen3-next-80b-a3b-thinking/tool_using/97e83d14,OpenCompass Leaderboard,leaderboard,OpenCompass,Alibaba Cloud,alibaba/qwen3-next-80b-a3b-thinking,https://huggingface.co/datasets/opencompass/opencompass,test,,False,continuous,0.0,100.0,True,,,,,,,,,,
bigcodebench,CodeQwen1.5-7B,Qwen,7.0,7.0,open,45.6,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Qwen/CodeQwen1.5-7B/completion/bcb77822,BigCodeBench Leaderboard,leaderboard,BigCode,Alibaba Cloud,Qwen/CodeQwen1.5-7B,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,GPT-3.5-Turbo,GPT-3.5,,,closed,50.6,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/gpt-3.5-turbo-0125/completion/4af814b2,BigCodeBench Leaderboard,leaderboard,BigCode,OpenAI,gpt-3.5-turbo-0125,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,api,api (unspecified),0.0,,,,,,,
bigcodebench,GPT-3.5-Turbo,GPT-3.5,,,closed,39.1,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/gpt-3.5-turbo-0125/chat/0459b131,BigCodeBench Leaderboard,leaderboard,BigCode,OpenAI,gpt-3.5-turbo-0125,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,api,api (unspecified),0.0,,,,,,,
bigcodebench,GPT-4o,GPT-4o,,,closed,61.1,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/gpt-4o-2024-05-13/completion/11e68769,BigCodeBench Leaderboard,leaderboard,BigCode,OpenAI,gpt-4o-2024-05-13,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,api,api (unspecified),0.0,,,,,,,
bigcodebench,GPT-4o,GPT-4o,,,closed,51.1,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/gpt-4o-2024-05-13/chat/09380014,BigCodeBench Leaderboard,leaderboard,BigCode,OpenAI,gpt-4o-2024-05-13,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,api,api (unspecified),0.0,,,,,,,
bigcodebench,GPT-4 Turbo,GPT-4,,,closed,58.2,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/gpt-4-turbo-2024-04-09/completion/8e21d32b,BigCodeBench Leaderboard,leaderboard,BigCode,OpenAI,gpt-4-turbo-2024-04-09,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,api,api (unspecified),0.0,,,,,,,
bigcodebench,GPT-4 Turbo,GPT-4,,,closed,48.2,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/gpt-4-turbo-2024-04-09/chat/9efaaf39,BigCodeBench Leaderboard,leaderboard,BigCode,OpenAI,gpt-4-turbo-2024-04-09,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,api,api (unspecified),0.0,,,,,,,
bigcodebench,GPT-4,GPT-4,,,closed,57.2,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/gpt-4-0613/completion/12987024,BigCodeBench Leaderboard,leaderboard,BigCode,OpenAI,gpt-4-0613,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,api,api (unspecified),0.0,,,,,,,
bigcodebench,GPT-4,GPT-4,,,closed,46.0,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/gpt-4-0613/chat/e440136c,BigCodeBench Leaderboard,leaderboard,BigCode,OpenAI,gpt-4-0613,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,api,api (unspecified),0.0,,,,,,,
bigcodebench,mistral-large-2402,Mistral,,,closed,38.3,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/mistral-large-2402/completion/1f92f51a,BigCodeBench Leaderboard,leaderboard,BigCode,Mistral AI,mistral-large-2402,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,api,api (unspecified),0.0,,,,,,,
bigcodebench,mistral-large-2402,Mistral,,,closed,30.0,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/mistral-large-2402/chat/d3f13e71,BigCodeBench Leaderboard,leaderboard,BigCode,Mistral AI,mistral-large-2402,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,api,api (unspecified),0.0,,,,,,,
bigcodebench,CodeLlama-34B-Instruct,Llama 3,34.0,34.0,open,35.6,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2023.0,BigCodeBench Pass@1,bigcodebench/codellama/CodeLlama-34b-Instruct-hf/completion/310eaf57,BigCodeBench Leaderboard,leaderboard,BigCode,Meta,codellama/CodeLlama-34b-Instruct-hf,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,CodeLlama-34B-Instruct,Llama 3,34.0,34.0,open,29.0,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2023.0,BigCodeBench Pass@1,bigcodebench/codellama/CodeLlama-34b-Instruct-hf/chat/3a1eb5e6,BigCodeBench Leaderboard,leaderboard,BigCode,Meta,codellama/CodeLlama-34b-Instruct-hf,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Qwen1.5-110B-Chat,Qwen,110.0,110.0,open,44.4,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Qwen/Qwen1.5-110B-Chat/completion/066cf137,BigCodeBench Leaderboard,leaderboard,BigCode,Alibaba Cloud,Qwen/Qwen1.5-110B-Chat,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Qwen1.5-110B-Chat,Qwen,110.0,110.0,open,35.0,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Qwen/Qwen1.5-110B-Chat/chat/9337859e,BigCodeBench Leaderboard,leaderboard,BigCode,Alibaba Cloud,Qwen/Qwen1.5-110B-Chat,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Qwen1.5-72B-Chat,Qwen,72.0,72.0,open,40.3,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Qwen/Qwen1.5-72B-Chat/completion/1d3f7dd7,BigCodeBench Leaderboard,leaderboard,BigCode,Alibaba Cloud,Qwen/Qwen1.5-72B-Chat,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Qwen1.5-72B-Chat,Qwen,72.0,72.0,open,33.2,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Qwen/Qwen1.5-72B-Chat/chat/a2e65178,BigCodeBench Leaderboard,leaderboard,BigCode,Alibaba Cloud,Qwen/Qwen1.5-72B-Chat,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Qwen1.5-32B-Chat,Qwen,32.0,32.0,open,42.0,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Qwen/Qwen1.5-32B-Chat/completion/5c66bf07,BigCodeBench Leaderboard,leaderboard,BigCode,Alibaba Cloud,Qwen/Qwen1.5-32B-Chat,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Qwen1.5-32B-Chat,Qwen,32.0,32.0,open,32.3,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Qwen/Qwen1.5-32B-Chat/chat/1bc7d7ae,BigCodeBench Leaderboard,leaderboard,BigCode,Alibaba Cloud,Qwen/Qwen1.5-32B-Chat,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,DeepSeek-Coder-33B-Instruct,DeepSeek Coder,33.0,33.0,open,51.1,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2023.0,BigCodeBench Pass@1,bigcodebench/deepseek-ai/deepseek-coder-33b-instruct/completion/b269fb59,BigCodeBench Leaderboard,leaderboard,BigCode,DeepSeek,deepseek-ai/deepseek-coder-33b-instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,DeepSeek-Coder-33B-Instruct,DeepSeek Coder,33.0,33.0,open,42.0,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2023.0,BigCodeBench Pass@1,bigcodebench/deepseek-ai/deepseek-coder-33b-instruct/chat/53029ce8,BigCodeBench Leaderboard,leaderboard,BigCode,DeepSeek,deepseek-ai/deepseek-coder-33b-instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Meta-Llama-3-70B-Instruct,Llama 3,70.0,70.0,open,54.5,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/meta-llama/Meta-Llama-3-70B-Instruct/completion/d07a97d4,BigCodeBench Leaderboard,leaderboard,BigCode,Meta,meta-llama/Meta-Llama-3-70B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Meta-Llama-3-70B-Instruct,Llama 3,70.0,70.0,open,43.6,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/meta-llama/Meta-Llama-3-70B-Instruct/chat/7ac702bc,BigCodeBench Leaderboard,leaderboard,BigCode,Meta,meta-llama/Meta-Llama-3-70B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,llama-3-8b-instruct,Llama 3,8.0,8.0,open,36.9,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/meta-llama/Meta-Llama-3-8B-Instruct/completion/20222e0a,BigCodeBench Leaderboard,leaderboard,BigCode,Meta,meta-llama/Meta-Llama-3-8B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,llama-3-8b-instruct,Llama 3,8.0,8.0,open,31.9,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/meta-llama/Meta-Llama-3-8B-Instruct/chat/006a802b,BigCodeBench Leaderboard,leaderboard,BigCode,Meta,meta-llama/Meta-Llama-3-8B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Yi-1.5-34B-Chat,Yi,34.0,34.0,open,43.8,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/01-ai/Yi-1.5-34B-Chat/completion/c2489dcf,BigCodeBench Leaderboard,leaderboard,BigCode,01.AI,01-ai/Yi-1.5-34B-Chat,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Yi-1.5-34B-Chat,Yi,34.0,34.0,open,33.9,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/01-ai/Yi-1.5-34B-Chat/chat/ce8d5df2,BigCodeBench Leaderboard,leaderboard,BigCode,01.AI,01-ai/Yi-1.5-34B-Chat,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Qwen2-7B-Instruct,Qwen 2,7.0,7.0,open,42.1,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Qwen/Qwen2-7B-Instruct/completion/93490646,BigCodeBench Leaderboard,leaderboard,BigCode,Alibaba Cloud,Qwen/Qwen2-7B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Qwen2-7B-Instruct,Qwen 2,7.0,7.0,open,29.1,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Qwen/Qwen2-7B-Instruct/chat/1e4fb883,BigCodeBench Leaderboard,leaderboard,BigCode,Alibaba Cloud,Qwen/Qwen2-7B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Command R+,Command R+,104.0,104.0,open,41.9,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/CohereForAI/c4ai-command-r-plus/completion/c8735acc,BigCodeBench Leaderboard,leaderboard,BigCode,Cohere,CohereForAI/c4ai-command-r-plus,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Command R+,Command R+,104.0,104.0,open,33.8,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/CohereForAI/c4ai-command-r-plus/chat/184bdc7a,BigCodeBench Leaderboard,leaderboard,BigCode,Cohere,CohereForAI/c4ai-command-r-plus,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,DeepSeek-Coder-V2-Instruct,DeepSeek Coder,236.0,21.0,open,59.7,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/deepseek-ai/DeepSeek-Coder-V2-Instruct/completion/296cdd92,BigCodeBench Leaderboard,leaderboard,BigCode,DeepSeek,deepseek-ai/DeepSeek-Coder-V2-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,DeepSeek-Coder-V2-Instruct,DeepSeek Coder,236.0,21.0,open,48.2,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/deepseek-ai/DeepSeek-Coder-V2-Instruct/chat/a60c1ca1,BigCodeBench Leaderboard,leaderboard,BigCode,DeepSeek,deepseek-ai/DeepSeek-Coder-V2-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,GPT-4o-mini,GPT-4o,,,closed,57.4,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/gpt-4o-mini-2024-07-18/completion/4d94cede,BigCodeBench Leaderboard,leaderboard,BigCode,OpenAI,gpt-4o-mini-2024-07-18,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,api,api (unspecified),0.0,,,,,,,
bigcodebench,GPT-4o-mini,GPT-4o,,,closed,46.1,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/gpt-4o-mini-2024-07-18/chat/e9a4e865,BigCodeBench Leaderboard,leaderboard,BigCode,OpenAI,gpt-4o-mini-2024-07-18,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,api,api (unspecified),0.0,,,,,,,
bigcodebench,Athene-70B,Athene,70.0,70.0,open,47.5,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Nexusflow/Athene-70B/completion/0a46b090,BigCodeBench Leaderboard,leaderboard,BigCode,Nexusflow,Nexusflow/Athene-70B,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Athene-70B,Athene,70.0,70.0,open,36.8,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Nexusflow/Athene-70B/chat/3a962f04,BigCodeBench Leaderboard,leaderboard,BigCode,Nexusflow,Nexusflow/Athene-70B,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,llama-3.1-8b-instruct,Llama 3.1,8.0,8.0,open,40.5,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/meta-llama/Meta-Llama-3.1-8B-Instruct/completion/5775767d,BigCodeBench Leaderboard,leaderboard,BigCode,Meta,meta-llama/Meta-Llama-3.1-8B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,llama-3.1-8b-instruct,Llama 3.1,8.0,8.0,open,32.8,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/meta-llama/Meta-Llama-3.1-8B-Instruct/chat/08c46cac,BigCodeBench Leaderboard,leaderboard,BigCode,Meta,meta-llama/Meta-Llama-3.1-8B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Llama-3.1-70B-Instruct,Llama 3.1,70.0,70.0,open,54.8,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/meta-llama/Meta-Llama-3.1-70B-Instruct/completion/dcc8e2ed,BigCodeBench Leaderboard,leaderboard,BigCode,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Llama-3.1-70B-Instruct,Llama 3.1,70.0,70.0,open,46.1,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/meta-llama/Meta-Llama-3.1-70B-Instruct/chat/322b277e,BigCodeBench Leaderboard,leaderboard,BigCode,Meta,meta-llama/Meta-Llama-3.1-70B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Qwen2.5-7B-Instruct,Qwen 2.5,7.0,7.0,open,46.1,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Qwen/Qwen2.5-7B-Instruct/completion/e8e3bc98,BigCodeBench Leaderboard,leaderboard,BigCode,Alibaba Cloud,Qwen/Qwen2.5-7B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Qwen2.5-7B-Instruct,Qwen 2.5,7.0,7.0,open,37.6,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Qwen/Qwen2.5-7B-Instruct/chat/61ae1ed8,BigCodeBench Leaderboard,leaderboard,BigCode,Alibaba Cloud,Qwen/Qwen2.5-7B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Qwen2.5-32B-Instruct,Qwen 2.5,32.0,32.0,open,52.3,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Qwen/Qwen2.5-32B-Instruct/completion/b3bb2183,BigCodeBench Leaderboard,leaderboard,BigCode,Alibaba Cloud,Qwen/Qwen2.5-32B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Qwen2.5-32B-Instruct,Qwen 2.5,32.0,32.0,open,45.0,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Qwen/Qwen2.5-32B-Instruct/chat/b97fef9b,BigCodeBench Leaderboard,leaderboard,BigCode,Alibaba Cloud,Qwen/Qwen2.5-32B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Qwen2.5-72B-Instruct,Qwen 2.5,72.0,72.0,open,55.9,accuracy,completion,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Qwen/Qwen2.5-72B-Instruct/completion/9d743f14,BigCodeBench Leaderboard,leaderboard,BigCode,Alibaba Cloud,Qwen/Qwen2.5-72B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
bigcodebench,Qwen2.5-72B-Instruct,Qwen 2.5,72.0,72.0,open,45.8,accuracy,chat,,python,https://huggingface.co/spaces/bigcode/bigcodebench-leaderboard,2024.0,BigCodeBench Pass@1,bigcodebench/Qwen/Qwen2.5-72B-Instruct/chat/a7941efc,BigCodeBench Leaderboard,leaderboard,BigCode,Alibaba Cloud,Qwen/Qwen2.5-72B-Instruct,bigcode/bigcodebench,test,1140.0,False,continuous,0.0,100.0,False,hf,vllm,0.0,,,,,,,
